customer_id,tenure_months,monthly_spend,num_support_tickets,last_login_days_ago,feature_adoption_score,plan_type,contract_type,region,has_referral,num_integrations,churned
C20118,65,96.65,0,58,0.125,Free,Annual,NA,0,13,1
C20119,22,158.01,1,19,0.309,Free,Annual,LATAM,0,2,0
C20120,15,52.53,3,10,0.224,Free,Month-to-Month,NA,0,10,0
C20121,67,54.77,0,72,0.262,Free,Month-to-Month,APAC,0,2,0
C20122,14,450.67,2,22,0.351,Free,Month-to-Month,LATAM,0,11,0
C20123,19,15.18,1,77,0.159,Free,Annual,EMEA,0,2,1
C20124,40,221.42,0,74,0.454,Starter,Month-to-Month,LATAM,1,6,0
C20125,4,186.56,3,63,0.517,Starter,Month-to-Month,APAC,1,10,1
C20126,33,6.68,1,68,0.189,Pro,Annual,NA,0,3,1
C20127,43,145.89,0,34,0.353,Starter,Month-to-Month,APAC,0,4,0
C20128,37,11.83,2,18,0.241,Free,Month-to-Month,LATAM,0,6,0
C20129,66,28.36,0,38,0.396,Enterprise,Month-to-Month,EMEA,0,3,0
C20130,27,381.02,1,31,0.365,Free,Month-to-Month,LATAM,1,14,0
C20131,45,53.96,1,15,0.075,Enterprise,Two-Year,LATAM,0,7,0
C20132,50,7.02,1,30,0.353,Pro,Annual,LATAM,0,8,0
C20133,63,88.38,3,59,0.143,Starter,Two-Year,EMEA,0,2,0
C20134,6,27.74,1,43,0.141,Enterprise,Month-to-Month,EMEA,1,1,0
C20135,67,66.68,1,54,0.345,Pro,Month-to-Month,LATAM,0,7,0
C20136,67,12.86,0,49,0.107,Enterprise,Month-to-Month,EMEA,0,10,0
C20137,59,12.11,1,83,0.084,Pro,Annual,LATAM,0,3,1
C20138,13,84.18,2,64,0.623,Free,Annual,NA,0,8,1
C20139,21,49.11,1,69,0.104,Pro,Month-to-Month,NA,0,4,1
C20140,64,20.25,4,22,0.094,Starter,Annual,EMEA,0,0,0
C20141,37,104.21,3,10,0.282,Starter,Two-Year,LATAM,0,1,0
C20142,48,7.71,0,17,0.584,Free,Month-to-Month,APAC,1,0,0
C20143,56,167.68,3,73,0.054,Free,Two-Year,EMEA,0,13,0
C20144,44,6.32,1,87,0.222,Starter,Month-to-Month,EMEA,0,5,0
C20145,13,422.28,3,24,0.222,Pro,Annual,LATAM,1,6,0
C20146,4,159.65,1,9,0.135,Starter,Annual,EMEA,0,0,0
C20147,33,273.01,0,23,0.339,Free,Annual,LATAM,0,4,1
C20148,37,69.57,3,49,0.185,Free,Month-to-Month,EMEA,0,9,1
C20149,53,7.18,4,5,0.428,Free,Two-Year,LATAM,0,0,0
C20150,24,31.28,2,20,0.469,Free,Month-to-Month,APAC,0,3,0
C20151,51,425.25,2,43,0.334,Enterprise,Annual,LATAM,0,12,0
C20152,41,115.76,1,10,0.387,Pro,Annual,APAC,0,14,0
C20153,29,31.03,0,35,0.52,Free,Month-to-Month,EMEA,0,12,1
C20154,59,79.12,1,24,0.074,Starter,Annual,NA,1,7,0
C20155,40,45.83,0,59,0.647,Pro,Month-to-Month,EMEA,0,2,0
C20156,51,80.73,2,3,0.308,Starter,Annual,NA,1,4,0
C20157,50,217.4,3,17,0.202,Starter,Month-to-Month,APAC,0,14,0
C20158,36,30.21,1,31,0.392,Starter,Annual,EMEA,0,3,0
C20159,60,61.12,0,23,0.24,Pro,Two-Year,LATAM,0,1,0
C20160,18,70.89,0,55,0.141,Free,Annual,APAC,0,10,0
C20161,20,106.13,2,81,0.187,Starter,Annual,EMEA,1,5,0
C20162,5,9.71,1,72,0.513,Pro,Annual,EMEA,0,7,0
C20163,18,27.83,2,33,0.133,Free,Month-to-Month,NA,0,7,0
C20164,40,60.87,0,50,0.111,Starter,Annual,APAC,0,10,0
C20165,1,198.87,3,20,0.207,Enterprise,Annual,APAC,1,13,1
C20166,19,24.82,0,67,0.322,Starter,Month-to-Month,LATAM,1,0,0
C20167,26,255.97,1,49,0.463,Starter,Two-Year,EMEA,0,0,0
C20168,29,49.71,0,80,0.423,Free,Month-to-Month,LATAM,1,1,0
C20169,59,35.14,1,45,0.783,Free,Month-to-Month,APAC,1,4,1
C20170,63,63.19,2,42,0.477,Pro,Month-to-Month,LATAM,0,3,0
C20171,62,96.81,3,36,0.234,Free,Two-Year,LATAM,1,9,0
C20172,48,158.9,2,32,0.054,Pro,Month-to-Month,APAC,0,10,1
C20173,62,77.77,1,71,0.387,Enterprise,Month-to-Month,APAC,1,10,0
C20174,18,204.45,1,75,0.263,Starter,Month-to-Month,NA,0,4,0
C20175,66,204.94,3,48,0.272,Free,Annual,LATAM,1,3,1
C20176,27,0.21,4,8,0.347,Free,Annual,NA,1,14,0
C20177,6,188.19,5,47,0.076,Pro,Month-to-Month,APAC,0,2,1
C20178,70,70.17,3,88,0.154,Free,Annual,LATAM,0,9,0
C20179,59,409.67,2,56,0.425,Starter,Two-Year,EMEA,0,13,0
C20180,6,205.93,4,30,0.134,Enterprise,Month-to-Month,NA,0,0,0
C20181,31,58.14,1,17,0.266,Free,Annual,NA,0,2,0
C20182,56,120.82,1,66,0.287,Pro,Month-to-Month,NA,0,8,1
C20183,54,25.92,2,14,0.278,Free,Annual,NA,0,9,0
C20184,41,41.16,2,87,0.039,Free,Annual,NA,0,7,0
C20185,18,27.09,1,8,0.135,Free,Annual,NA,0,14,1
C20186,23,166.91,2,35,0.352,Starter,Month-to-Month,APAC,0,0,0
C20187,36,0.99,2,39,0.602,Starter,Two-Year,NA,0,13,0
C20188,25,62.76,4,54,0.475,Free,Month-to-Month,LATAM,1,8,1
C20189,7,218.1,0,38,0.453,Free,Month-to-Month,EMEA,0,12,1
C20190,20,148.16,1,81,0.226,Pro,Month-to-Month,APAC,0,1,0
C20191,5,65.73,3,88,0.349,Free,Two-Year,APAC,0,2,1
C20192,18,120.3,1,8,0.136,Free,Month-to-Month,EMEA,0,7,0
C20193,33,67.83,1,10,0.723,Free,Annual,EMEA,0,14,0
C20194,35,222.95,2,9,0.514,Free,Annual,APAC,1,9,0
C20195,65,102.0,0,34,0.27,Starter,Month-to-Month,LATAM,0,2,0
C20196,63,120.16,0,9,0.15,Free,Annual,NA,1,11,0
C20197,71,537.12,4,77,0.125,Pro,Two-Year,NA,0,13,0
C20198,41,176.42,3,10,0.37,Free,Month-to-Month,APAC,1,10,0
C20199,50,40.42,3,36,0.464,Starter,Month-to-Month,LATAM,0,4,0
C20200,30,177.92,1,81,0.067,Starter,Annual,NA,0,14,0
C20201,38,316.54,0,43,0.206,Free,Annual,APAC,1,5,1
C20202,35,41.96,2,4,0.24,Free,Two-Year,NA,0,9,0
C20203,66,203.99,3,15,0.026,Starter,Annual,NA,0,3,1
C20204,46,32.59,4,5,0.286,Free,Month-to-Month,APAC,0,5,0
C20205,8,68.31,3,52,0.353,Free,Month-to-Month,NA,0,11,0
C20206,68,140.61,1,78,0.271,Starter,Two-Year,NA,0,10,0
C20207,37,33.49,0,23,0.274,Pro,Month-to-Month,LATAM,0,10,0
C20208,13,24.89,0,33,0.285,Pro,Annual,NA,1,12,0
C20209,45,74.51,2,39,0.685,Free,Two-Year,NA,1,6,0
C20210,29,183.45,1,69,0.164,Free,Month-to-Month,EMEA,1,9,0
C20211,41,108.72,0,43,0.542,Pro,Month-to-Month,EMEA,0,8,0
C20212,56,144.96,1,26,0.232,Starter,Annual,NA,1,6,0
C20213,16,140.26,2,77,0.332,Starter,Month-to-Month,APAC,0,0,1
C20214,12,94.36,1,15,0.127,Starter,Annual,LATAM,0,12,0
C20215,66,45.51,2,73,0.592,Free,Two-Year,EMEA,0,14,0
C20216,62,65.72,0,12,0.343,Pro,Month-to-Month,LATAM,0,6,0
C20217,19,57.48,2,75,0.151,Free,Two-Year,NA,0,12,1
C20218,30,9.88,1,33,0.296,Free,Annual,NA,1,8,0
C20219,16,274.48,4,29,0.235,Free,Month-to-Month,APAC,0,11,0
C20220,13,123.22,1,74,0.249,Free,Month-to-Month,LATAM,0,3,0
C20221,69,233.55,1,59,0.139,Free,Month-to-Month,NA,0,14,0
C20222,23,179.57,2,3,0.249,Free,Annual,NA,1,11,0
C20223,62,8.49,2,28,0.151,Pro,Annual,NA,0,11,0
C20224,31,29.25,0,89,0.347,Free,Month-to-Month,NA,1,13,0
C20225,53,361.26,1,73,0.38,Starter,Month-to-Month,EMEA,0,2,0
C20226,17,74.37,2,61,0.471,Starter,Two-Year,EMEA,0,9,0
C20227,49,200.52,1,32,0.196,Free,Month-to-Month,NA,0,9,0
C20228,49,102.81,0,21,0.485,Starter,Month-to-Month,LATAM,0,2,0
C20229,67,208.17,3,47,0.317,Pro,Month-to-Month,NA,0,10,0
C20230,26,159.19,1,16,0.205,Starter,Annual,EMEA,0,2,0
C20231,13,39.38,2,63,0.333,Free,Month-to-Month,EMEA,0,1,0
C20232,38,568.16,0,12,0.178,Pro,Two-Year,APAC,1,5,0
C20233,22,80.92,2,66,0.253,Free,Month-to-Month,APAC,1,0,0
C20234,29,105.54,1,73,0.308,Free,Annual,EMEA,0,12,0
C20235,45,93.3,1,70,0.328,Enterprise,Two-Year,APAC,0,13,1
C20236,46,259.73,1,64,0.435,Starter,Annual,EMEA,0,4,0
C20237,39,39.4,1,5,0.293,Enterprise,Annual,LATAM,1,0,0
C20238,69,7.64,1,67,0.116,Starter,Annual,LATAM,1,1,0
C20239,68,67.05,1,57,0.146,Free,Month-to-Month,EMEA,1,1,1
C20240,39,300.59,0,6,0.085,Free,Month-to-Month,APAC,0,0,0
C20241,20,69.43,0,2,0.307,Pro,Month-to-Month,EMEA,1,2,0
C20242,68,39.01,0,89,0.23,Free,Month-to-Month,NA,0,1,0
C20243,35,115.64,0,58,0.176,Free,Month-to-Month,LATAM,1,7,0
C20244,8,160.52,1,21,0.194,Free,Annual,APAC,0,7,0
C20245,52,74.56,4,88,0.253,Pro,Annual,NA,0,6,0
C20246,40,57.37,0,51,0.22,Free,Month-to-Month,APAC,0,0,1
C20247,36,54.4,2,20,0.205,Free,Annual,EMEA,0,5,0
C20248,6,65.64,2,44,0.217,Free,Month-to-Month,APAC,1,4,1
C20249,70,221.93,2,47,0.047,Free,Month-to-Month,LATAM,0,4,1
C20250,16,79.06,1,3,0.49,Starter,Month-to-Month,LATAM,0,6,0
C20251,46,45.29,3,85,0.381,Starter,Month-to-Month,EMEA,0,8,1
C20252,59,24.15,1,32,0.113,Starter,Month-to-Month,EMEA,0,8,0
C20253,38,39.86,2,40,0.315,Free,Annual,EMEA,1,1,0
C20254,18,74.55,3,80,0.212,Starter,Annual,EMEA,0,13,0
C20255,12,95.24,1,72,0.5,Enterprise,Two-Year,LATAM,0,12,0
C20256,54,116.58,1,34,0.628,Free,Month-to-Month,NA,0,13,1
C20257,47,8.89,1,54,0.168,Starter,Month-to-Month,APAC,0,10,1
C20258,1,113.97,2,82,0.202,Starter,Month-to-Month,APAC,0,14,0
C20259,15,52.06,1,69,0.292,Enterprise,Annual,APAC,0,7,1
C20260,21,35.64,1,31,0.178,Free,Month-to-Month,NA,1,11,0
C20261,1,48.25,2,75,0.068,Starter,Annual,APAC,0,13,0
C20262,67,184.16,1,4,0.291,Free,Annual,NA,1,6,1
C20263,12,195.12,0,78,0.199,Free,Month-to-Month,EMEA,0,14,0
C20264,28,13.15,1,66,0.203,Starter,Annual,APAC,0,4,0
C20265,39,81.91,0,57,0.231,Starter,Month-to-Month,NA,0,2,0
C20266,37,90.47,3,31,0.232,Free,Two-Year,LATAM,1,0,0
C20267,60,3.68,1,41,0.407,Free,Month-to-Month,NA,0,0,1
C20268,31,151.5,3,85,0.144,Pro,Two-Year,EMEA,0,0,1
C20269,58,54.84,0,79,0.234,Free,Month-to-Month,NA,0,14,0
C20270,11,64.95,1,30,0.428,Free,Month-to-Month,LATAM,1,12,0
C20271,29,112.97,1,63,0.253,Starter,Annual,LATAM,0,14,0
C20272,13,75.95,2,35,0.189,Starter,Two-Year,EMEA,1,12,0
C20273,51,165.38,2,22,0.326,Enterprise,Annual,NA,0,1,0
C20274,54,108.72,3,6,0.302,Starter,Two-Year,APAC,0,6,0
C20275,19,30.75,0,17,0.156,Starter,Two-Year,APAC,0,10,0
C20276,58,245.28,1,51,0.151,Pro,Annual,NA,0,12,0
C20277,36,29.17,1,18,0.086,Free,Month-to-Month,EMEA,1,13,0
C20278,28,150.02,0,15,0.358,Free,Month-to-Month,EMEA,0,11,0
C20279,68,188.55,0,24,0.287,Enterprise,Month-to-Month,LATAM,0,1,0
C20280,3,139.88,0,14,0.385,Free,Two-Year,EMEA,0,8,1
C20281,41,65.74,1,1,0.017,Enterprise,Annual,LATAM,0,13,0
C20282,35,252.4,1,20,0.577,Pro,Month-to-Month,APAC,0,12,0
C20283,50,47.65,3,2,0.192,Free,Annual,LATAM,1,9,0
C20284,30,139.42,1,57,0.612,Starter,Month-to-Month,LATAM,0,2,0
C20285,70,252.12,4,44,0.242,Starter,Month-to-Month,EMEA,1,1,0
C20286,54,20.27,2,15,0.624,Free,Annual,EMEA,0,4,0
C20287,71,126.89,1,32,0.234,Starter,Annual,EMEA,1,13,1
C20288,51,277.47,2,2,0.283,Pro,Annual,NA,0,11,1
C20289,28,13.05,0,8,0.222,Pro,Annual,EMEA,0,0,1
C20290,64,18.9,2,70,0.674,Starter,Month-to-Month,EMEA,0,12,0
C20291,21,57.03,4,4,0.241,Starter,Annual,NA,0,8,0
C20292,27,620.3,4,32,0.494,Starter,Month-to-Month,NA,0,11,0
C20293,27,30.42,0,31,0.271,Starter,Two-Year,APAC,0,1,0
C20294,50,47.12,2,27,0.675,Free,Annual,EMEA,0,12,0
C20295,29,216.29,0,40,0.184,Pro,Annual,LATAM,0,5,0
C20296,39,16.81,0,72,0.14,Pro,Annual,LATAM,0,13,1
C20297,57,668.93,1,24,0.149,Free,Annual,LATAM,0,7,0
C20298,37,161.12,2,63,0.098,Free,Month-to-Month,NA,0,13,0
C20299,64,383.8,0,79,0.214,Starter,Month-to-Month,APAC,0,14,0
C20300,48,18.71,2,20,0.228,Starter,Month-to-Month,APAC,1,1,0
C20301,22,31.74,1,72,0.035,Enterprise,Annual,NA,0,4,1
C20302,30,55.59,4,17,0.396,Free,Two-Year,LATAM,0,9,0
C20303,28,6.28,0,33,0.48,Free,Month-to-Month,LATAM,0,6,0
C20304,23,7.51,1,8,0.332,Pro,Annual,EMEA,0,2,0
C20305,4,280.99,1,19,0.404,Pro,Annual,APAC,0,0,1
C20306,3,5.24,0,68,0.185,Free,Month-to-Month,EMEA,0,9,1
C20307,61,166.34,2,74,0.401,Free,Month-to-Month,APAC,0,9,0
C20308,4,151.75,0,31,0.276,Free,Month-to-Month,LATAM,1,5,0
C20309,65,9.07,2,57,0.5,Starter,Month-to-Month,APAC,0,4,1
C20310,12,24.94,3,53,0.074,Starter,Month-to-Month,LATAM,0,7,0
C20311,13,72.8,2,65,0.271,Free,Annual,EMEA,1,6,0
C20312,34,123.15,3,64,0.364,Free,Annual,APAC,0,11,0
C20313,59,271.4,2,40,0.497,Free,Month-to-Month,NA,0,1,0
C20314,31,89.8,3,61,0.284,Starter,Month-to-Month,LATAM,1,11,0
C20315,71,330.55,1,44,0.227,Enterprise,Month-to-Month,APAC,0,2,1
C20316,13,25.32,3,34,0.041,Starter,Annual,APAC,0,8,0
C20317,54,116.99,1,78,0.496,Starter,Month-to-Month,NA,0,3,0
C20318,2,223.44,3,7,0.509,Pro,Annual,EMEA,1,11,0
C20319,33,31.88,1,22,0.115,Free,Month-to-Month,EMEA,0,14,1
C20320,50,186.45,0,7,0.177,Starter,Month-to-Month,EMEA,0,12,0
C20321,7,61.36,2,31,0.061,Free,Month-to-Month,EMEA,1,1,1
C20322,18,946.37,7,33,0.471,Pro,Month-to-Month,EMEA,0,1,0
C20323,51,11.52,0,14,0.335,Pro,Month-to-Month,LATAM,0,4,0
C20324,8,96.7,2,72,0.255,Starter,Annual,EMEA,0,14,0
C20325,55,183.36,2,67,0.343,Free,Annual,LATAM,1,3,0
C20326,43,135.31,1,35,0.096,Pro,Annual,EMEA,0,8,0
C20327,59,84.53,4,68,0.188,Pro,Annual,APAC,0,3,0
C20328,30,86.37,0,78,0.097,Enterprise,Annual,NA,0,3,0
C20329,59,62.39,1,9,0.165,Starter,Month-to-Month,LATAM,1,10,0
C20330,9,50.28,2,79,0.547,Free,Annual,LATAM,1,3,0
C20331,68,108.07,1,73,0.126,Pro,Annual,LATAM,1,14,1
C20332,39,165.57,0,20,0.074,Free,Month-to-Month,NA,0,2,0
C20333,11,39.3,1,56,0.071,Pro,Two-Year,LATAM,1,13,1
C20334,2,351.64,1,82,0.479,Enterprise,Annual,NA,1,11,1
C20335,23,54.46,0,10,0.559,Free,Month-to-Month,EMEA,1,7,0
C20336,63,68.29,3,80,0.361,Pro,Month-to-Month,EMEA,0,6,1
C20337,22,63.55,3,37,0.072,Free,Two-Year,NA,0,12,1
C20338,61,14.16,2,80,0.135,Free,Two-Year,EMEA,0,14,1
C20339,26,14.78,3,28,0.234,Enterprise,Two-Year,EMEA,1,9,0
C20340,12,190.33,3,71,0.264,Free,Month-to-Month,EMEA,0,4,0
C20341,32,57.62,2,46,0.322,Starter,Annual,EMEA,0,6,0
C20342,9,29.2,0,71,0.334,Starter,Annual,EMEA,0,0,1
C20343,69,147.6,1,13,0.331,Free,Two-Year,APAC,1,11,0
C20344,71,385.49,1,59,0.333,Free,Annual,LATAM,0,3,1
C20345,33,331.38,2,6,0.299,Pro,Two-Year,LATAM,1,7,0
C20346,24,154.23,0,39,0.248,Starter,Annual,EMEA,0,1,0
C20347,69,25.53,0,72,0.787,Free,Month-to-Month,NA,0,8,0
C20348,38,20.08,2,84,0.369,Free,Two-Year,EMEA,0,5,0
C20349,11,245.76,0,13,0.052,Enterprise,Annual,NA,0,6,0
C20350,32,395.02,2,16,0.206,Pro,Annual,APAC,0,5,0
C20351,64,116.84,1,33,0.259,Pro,Month-to-Month,NA,0,4,0
C20352,20,277.83,0,36,0.366,Free,Month-to-Month,NA,0,7,0
C20353,34,202.42,1,10,0.134,Free,Annual,APAC,0,9,0
C20354,42,20.07,2,62,0.653,Free,Annual,LATAM,0,9,0
C20355,8,30.27,1,15,0.305,Free,Annual,LATAM,0,0,0
C20356,66,8.42,1,48,0.372,Starter,Annual,EMEA,0,13,1
C20357,21,77.11,0,4,0.421,Starter,Annual,LATAM,0,1,0
C20358,70,46.98,0,27,0.318,Free,Two-Year,APAC,1,13,0
C20359,5,66.62,3,38,0.618,Starter,Two-Year,EMEA,0,11,1
C20360,67,1.04,3,13,0.019,Pro,Month-to-Month,NA,0,4,0
C20361,43,153.29,4,8,0.577,Free,Month-to-Month,APAC,0,13,0
C20362,16,26.86,1,67,0.429,Free,Annual,EMEA,0,11,0
C20363,35,55.11,2,58,0.067,Pro,Annual,EMEA,1,5,0
C20364,43,61.78,5,31,0.039,Starter,Annual,EMEA,1,5,1
C20365,39,8.22,2,5,0.28,Pro,Annual,EMEA,0,13,0
C20366,10,54.59,3,30,0.485,Free,Month-to-Month,EMEA,0,4,0
C20367,20,276.13,1,67,0.352,Free,Two-Year,EMEA,0,6,1
C20368,1,268.42,0,79,0.43,Free,Month-to-Month,APAC,0,14,1
C20369,6,2.99,0,35,0.269,Free,Annual,APAC,0,0,0
C20370,53,3.63,0,34,0.385,Free,Annual,EMEA,0,4,0
C20371,46,108.16,2,7,0.458,Starter,Annual,LATAM,0,10,0
C20372,66,27.5,3,6,0.558,Free,Month-to-Month,NA,1,12,0
C20373,38,274.54,1,21,0.276,Free,Month-to-Month,LATAM,1,9,0
C20374,33,79.13,1,76,0.412,Starter,Annual,NA,0,3,0
C20375,67,47.31,2,20,0.152,Starter,Month-to-Month,APAC,1,5,0
C20376,35,367.62,2,24,0.146,Free,Month-to-Month,LATAM,0,6,0
C20377,45,45.91,4,7,0.378,Pro,Two-Year,APAC,0,12,0
C20378,22,46.43,0,32,0.421,Enterprise,Month-to-Month,EMEA,0,11,0
C20379,68,17.14,1,68,0.453,Pro,Annual,EMEA,0,9,0
C20380,17,30.16,3,64,0.2,Starter,Annual,NA,0,4,1
C20381,5,171.5,1,60,0.599,Enterprise,Month-to-Month,NA,0,14,0
C20382,57,171.13,3,32,0.045,Free,Month-to-Month,LATAM,1,1,0
C20383,40,58.65,2,29,0.044,Free,Annual,LATAM,1,10,0
C20384,30,51.58,0,88,0.278,Free,Annual,APAC,1,9,0
C20385,42,65.04,1,18,0.449,Starter,Month-to-Month,NA,1,8,0
C20386,7,42.94,3,87,0.579,Starter,Two-Year,EMEA,0,11,0
C20387,71,112.32,2,43,0.329,Starter,Month-to-Month,LATAM,0,1,0
C20388,19,217.37,0,12,0.211,Free,Month-to-Month,LATAM,0,12,0
C20389,41,1.13,2,3,0.409,Starter,Two-Year,NA,1,7,0
C20390,34,329.88,1,17,0.363,Free,Two-Year,LATAM,0,9,0
C20391,22,15.06,1,5,0.406,Free,Month-to-Month,APAC,0,3,0
C20392,52,275.96,1,35,0.265,Free,Two-Year,APAC,0,7,0
C20393,6,31.92,2,49,0.254,Free,Annual,APAC,1,11,0
C20394,25,298.72,1,42,0.543,Starter,Month-to-Month,EMEA,0,9,1
C20395,66,185.76,2,50,0.229,Enterprise,Month-to-Month,LATAM,1,7,1
C20396,10,37.63,3,84,0.027,Starter,Month-to-Month,NA,1,2,0
C20397,26,3.44,1,77,0.106,Pro,Month-to-Month,LATAM,1,2,0
C20398,5,150.99,1,30,0.241,Starter,Month-to-Month,APAC,0,11,0
C20399,68,206.96,1,46,0.208,Pro,Annual,LATAM,0,4,0
C20400,71,136.64,4,76,0.023,Enterprise,Month-to-Month,APAC,1,3,0
C20401,50,57.69,2,88,0.075,Free,Month-to-Month,APAC,0,6,0
C20402,17,16.35,4,71,0.436,Starter,Annual,LATAM,1,9,0
C20403,11,51.15,0,54,0.184,Enterprise,Two-Year,NA,0,11,1
C20404,53,37.53,1,75,0.163,Starter,Annual,EMEA,0,4,1
C20405,50,154.09,1,32,0.153,Free,Month-to-Month,NA,1,8,1
C20406,8,20.83,4,17,0.219,Free,Month-to-Month,LATAM,0,12,0
C20407,62,205.47,0,40,0.142,Free,Month-to-Month,NA,1,10,0
C20408,29,113.59,3,79,0.422,Free,Month-to-Month,LATAM,0,1,0
C20409,44,79.07,1,82,0.134,Free,Month-to-Month,LATAM,0,11,1
C20410,45,53.6,0,0,0.212,Free,Month-to-Month,EMEA,0,6,0
C20411,29,84.99,5,13,0.343,Pro,Annual,APAC,0,1,1
C20412,59,93.22,1,53,0.154,Free,Annual,NA,0,13,1
C20413,15,32.46,0,40,0.757,Pro,Month-to-Month,EMEA,0,9,0
C20414,70,538.54,2,54,0.339,Pro,Two-Year,NA,1,2,1
C20415,44,288.35,0,0,0.124,Free,Month-to-Month,EMEA,0,8,0
C20416,36,59.47,2,9,0.268,Free,Annual,LATAM,0,6,0
C20417,57,35.17,3,69,0.23,Free,Month-to-Month,APAC,0,4,1
C20418,64,44.01,0,16,0.13,Pro,Month-to-Month,EMEA,0,2,1
C20419,38,470.45,2,25,0.164,Pro,Two-Year,APAC,1,3,0
C20420,17,62.72,2,12,0.237,Enterprise,Month-to-Month,LATAM,0,12,0
C20421,27,291.55,2,6,0.081,Free,Two-Year,EMEA,0,8,0
C20422,17,7.3,2,52,0.165,Free,Month-to-Month,EMEA,0,2,1
C20423,63,179.96,5,35,0.443,Free,Month-to-Month,NA,0,0,0
C20424,11,172.32,1,45,0.371,Starter,Two-Year,NA,0,7,0
C20425,64,126.32,1,10,0.544,Starter,Annual,NA,0,1,0
C20426,39,15.49,3,48,0.326,Free,Month-to-Month,APAC,0,8,0
C20427,2,478.15,0,80,0.636,Starter,Annual,NA,1,4,0
C20428,66,28.71,3,1,0.442,Free,Two-Year,NA,0,4,0
C20429,54,148.43,1,64,0.136,Free,Annual,APAC,0,11,1
C20430,29,167.07,1,44,0.449,Starter,Month-to-Month,APAC,0,7,0
C20431,45,171.21,0,27,0.359,Free,Annual,EMEA,1,5,0
C20432,31,209.85,4,3,0.286,Starter,Annual,NA,1,8,0
C20433,49,542.54,6,3,0.083,Free,Month-to-Month,EMEA,0,7,0
C20434,9,12.11,3,72,0.47,Enterprise,Annual,LATAM,0,2,1
C20435,27,76.68,1,87,0.082,Starter,Annual,EMEA,0,11,1
C20436,56,441.9,4,1,0.174,Enterprise,Annual,NA,0,4,0
C20437,45,256.54,1,8,0.19,Free,Two-Year,APAC,0,5,1
C20438,43,560.31,1,49,0.085,Starter,Annual,APAC,0,14,0
C20439,22,104.8,1,84,0.111,Free,Annual,APAC,0,14,0
C20440,33,134.08,1,9,0.572,Starter,Month-to-Month,LATAM,0,9,0
C20441,27,36.75,2,43,0.065,Free,Month-to-Month,APAC,1,6,0
C20442,40,73.57,0,66,0.283,Free,Annual,APAC,0,13,0
C20443,26,2.54,2,59,0.057,Free,Month-to-Month,LATAM,0,5,0
C20444,45,152.64,2,53,0.369,Free,Two-Year,NA,1,11,0
C20445,45,312.24,1,82,0.539,Starter,Month-to-Month,LATAM,0,8,0
C20446,26,14.27,2,33,0.233,Free,Month-to-Month,LATAM,0,1,0
C20447,70,72.7,1,27,0.142,Starter,Month-to-Month,EMEA,0,7,0
C20448,67,117.11,3,4,0.195,Starter,Month-to-Month,LATAM,1,1,1
C20449,6,120.02,1,25,0.183,Pro,Annual,APAC,0,8,0
C20450,28,43.93,0,1,0.691,Pro,Annual,NA,1,10,0
C20451,67,2.4,1,44,0.119,Enterprise,Month-to-Month,LATAM,0,12,1
C20452,13,262.51,1,6,0.599,Starter,Annual,LATAM,1,12,0
C20453,63,11.55,1,53,0.109,Pro,Month-to-Month,NA,0,2,0
C20454,13,23.48,2,72,0.537,Starter,Annual,LATAM,0,9,0
C20455,1,394.93,2,1,0.355,Free,Month-to-Month,EMEA,1,2,0
C20456,40,83.27,3,62,0.588,Pro,Two-Year,APAC,1,11,0
C20457,37,248.61,0,79,0.549,Pro,Month-to-Month,EMEA,1,5,1
C20458,31,272.7,2,82,0.473,Free,Month-to-Month,NA,0,10,0
C20459,17,546.12,2,77,0.61,Pro,Annual,EMEA,0,0,0
C20460,9,4.99,0,39,0.041,Starter,Two-Year,EMEA,0,4,1
C20461,64,6.53,1,37,0.03,Free,Annual,LATAM,0,4,0
C20462,57,25.39,0,20,0.128,Free,Month-to-Month,LATAM,0,12,0
C20463,13,128.19,1,32,0.198,Starter,Annual,NA,1,1,0
C20464,37,36.45,2,14,0.485,Free,Annual,APAC,1,4,0
C20465,14,82.13,1,20,0.263,Starter,Two-Year,NA,0,12,0
C20466,25,185.21,1,60,0.305,Starter,Month-to-Month,EMEA,0,8,0
C20467,57,24.66,1,78,0.105,Free,Month-to-Month,EMEA,0,6,1
C20468,71,40.41,1,22,0.61,Starter,Month-to-Month,EMEA,1,0,0
C20469,42,156.03,0,38,0.268,Free,Annual,NA,0,0,0
C20470,42,0.93,2,72,0.066,Free,Two-Year,LATAM,0,3,1
C20471,47,169.95,1,75,0.263,Free,Month-to-Month,LATAM,0,9,0
C20472,44,135.34,2,43,0.147,Starter,Annual,LATAM,0,7,0
C20473,41,16.65,2,23,0.197,Starter,Annual,NA,0,9,0
C20474,3,33.54,0,12,0.161,Pro,Month-to-Month,APAC,0,8,0
C20475,1,1.86,0,17,0.197,Enterprise,Month-to-Month,EMEA,1,4,0
C20476,11,104.5,0,74,0.644,Pro,Month-to-Month,APAC,0,9,0
C20477,7,60.72,0,78,0.327,Starter,Annual,APAC,1,7,0
C20478,12,66.08,1,13,0.156,Starter,Month-to-Month,APAC,0,7,0
C20479,38,13.07,1,44,0.131,Free,Two-Year,EMEA,1,14,0
C20480,54,52.12,1,68,0.091,Pro,Month-to-Month,LATAM,1,4,0
C20481,67,301.59,2,58,0.247,Starter,Month-to-Month,EMEA,0,11,1
